-17.1361,0.652528742,4.15E+06
-17.0925,0.651610144,4.32E+06
-17.0489,0.650691191,4.50E+06
-17.0052,0.649769775,4.68E+06
-16.9616,0.648850114,4.86E+06
-16.9179,0.647927989,5.05E+06
-16.8743,0.647007623,5.25E+06
-16.829,0.646050998,5.46E+06
-16.7837,0.645093996,5.68E+06
-16.7384,0.644136617,5.91E+06
-16.693,0.643176747,6.14E+06
-16.6477,0.642218616,6.37E+06
-16.6024,0.641260111,6.62E+06
-16.5554,0.640265241,6.88E+06
-16.5083,0.639267853,7.15E+06
-16.4612,0.638270063,7.43E+06
-16.4142,0.637273993,7.71E+06
-16.3671,0.636275405,8.00E+06
-16.3201,0.635278541,8.31E+06
-16.2712,0.634240958,8.63E+06
-16.2223,0.633202949,8.96E+06
-16.1734,0.632164514,9.30E+06
-16.1245,0.631125655,9.65E+06
-16.0757,0.630088499,1.00E+07
-16.0268,0.629048796,1.04E+07
-15.976,0.627968251,1.08E+07
-15.9252,0.626887253,1.12E+07
-15.8744,0.625805804,1.16E+07
-15.8237,0.624726035,1.20E+07
-15.7729,0.623643689,1.25E+07
-15.7221,0.622560895,1.29E+07
-15.6693,0.621435,1.34E+07
-15.6166,0.620310758,1.39E+07
-15.5638,0.619183905,1.44E+07
-15.5111,0.618058711,1.49E+07
-15.4583,0.616930907,1.54E+07
-15.4055,0.615802629,1.60E+07
-15.3507,0.614631114,1.65E+07
-15.2959,0.613459092,1.71E+07
-15.241,0.612284425,1.77E+07
-15.1862,0.611111393,1.84E+07
-15.1314,0.609937859,1.90E+07
-15.0765,0.608761683,1.97E+07
-15.0195,0.607539987,2.04E+07
-14.9625,0.606317753,2.11E+07
-14.9055,0.605094985,2.18E+07
-14.8485,0.603871682,2.26E+07
-14.7915,0.602647849,2.33E+07
-14.7345,0.601423486,2.41E+07
-14.6752,0.600149159,2.50E+07
-14.6159,0.598874263,2.58E+07
-14.5567,0.597600953,2.67E+07
-14.4974,0.596324927,2.76E+07
-14.4381,0.595048339,2.85E+07
-14.3768,0.593728107,2.95E+07
-14.3155,0.59240728,3.05E+07
-14.2542,0.591085859,3.15E+07
-14.1929,0.589763846,3.26E+07
-14.1316,0.588441246,3.37E+07
-14.0682,0.587072719,3.48E+07
-14.0048,0.585703567,3.60E+07
-13.9414,0.584333795,3.71E+07
-13.878,0.582963403,3.84E+07
-13.8146,0.581592394,3.96E+07
-13.749,0.580173166,4.09E+07
-13.6834,0.578753284,4.23E+07
-13.6178,0.57733275,4.36E+07
-13.5521,0.575909402,4.50E+07
-13.4865,0.574487575,4.65E+07
-13.4186,0.573015221,4.80E+07
-13.3506,0.571540013,4.95E+07
-13.2826,0.570064122,5.11E+07
-13.2146,0.568587551,5.28E+07
-13.1467,0.567112477,5.44E+07
-13.0762,0.56558021,5.62E+07
-13.0057,0.564047223,5.80E+07
-12.9353,0.562515697,5.98E+07
-12.8648,0.560981283,6.17E+07
-12.7943,0.559446161,6.36E+07
-12.7212,0.55785368,6.56E+07
-12.648,0.556258266,6.77E+07
-12.5749,0.554664281,6.98E+07
-12.5017,0.55306737,7.19E+07
-12.4286,0.551471898,7.41E+07
-12.3526,0.549812351,7.65E+07
-12.2766,0.548152012,7.89E+07
-12.2005,0.5464887,8.13E+07
-12.1245,0.544826791,8.38E+07
-12.0485,0.543164105,8.63E+07
-11.9694,0.541432778,8.90E+07
-11.8902,0.539698429,9.17E+07
-11.8111,0.537965443,9.45E+07
-11.7319,0.536229443,9.74E+07
-11.6501,0.534435596,1.00E+08
-11.5682,0.532638687,1.03E+08
-11.4864,0.530843112,1.07E+08
-11.4046,0.529046682,1.10E+08
-11.3198,0.527183473,1.13E+08
-11.235,0.525319358,1.17E+08
-11.1502,0.523454344,1.20E+08
-11.0655,0.521590639,1.24E+08
-10.9775,0.519653387,1.28E+08
-10.8896,0.517717391,1.31E+08
-10.8016,0.515778255,1.35E+08
-10.7137,0.513840392,1.39E+08
-10.6223,0.51182439,1.44E+08
-10.5308,0.509805192,1.48E+08
-10.4394,0.507787219,1.52E+08
-10.348,0.505768275,1.57E+08
-10.2527,0.503662158,1.62E+08
-10.1574,0.501555002,1.66E+08
-10.0621,0.499446817,1.71E+08
-9.96684,0.497338499,1.76E+08
-9.86726,0.495133491,1.82E+08
-9.76768,0.492927391,1.87E+08
-9.66809,0.490719988,1.93E+08
-9.5649,0.488431663,1.99E+08
-9.4617,0.486141979,2.04E+08
-9.3585,0.483851169,2.11E+08
-9.25129,0.481470168,2.17E+08
-9.14408,0.479087978,2.23E+08
-9.03688,0.476704837,2.30E+08
-8.92516,0.474219977,2.37E+08
-8.81345,0.471734095,2.44E+08
-8.70173,0.469246761,2.52E+08
-8.58489,0.466644135,2.59E+08
-8.46804,0.464039976,2.67E+08
-8.3512,0.461434746,2.75E+08
-8.22839,0.458695026,2.84E+08
-8.10558,0.455953916,2.92E+08
-7.97818,0.453108913,3.02E+08
-7.85077,0.450262235,3.11E+08
-7.71809,0.447296296,3.21E+08
-7.58541,0.444328834,3.31E+08
-7.44658,0.441222223,3.41E+08
-7.30774,0.438113779,3.52E+08
-7.16153,0.434838625,3.64E+08
-7.01532,0.431561754,3.76E+08
