-11.9694,0.45501,8.90E+07,89002.8,,,
-11.8902,0.452844,9.17E+07,91748,,,
-11.8111,0.450678,9.45E+07,94548.7,,,
-11.7319,0.448512,9.74E+07,97405.4,,,
-11.6501,0.446346,1.00E+08,100419,,,
-11.5682,0.44418,1.03E+08,103493,,,
-11.4864,0.442014,1.07E+08,106628,,,
-11.4046,0.439848,1.10E+08,109825,,,
-11.3198,0.437682,1.13E+08,113201,,,
-11.235,0.435516,1.17E+08,116644,,,
-11.1502,0.43335,1.20E+08,120154,,,
-11.0655,0.431184,1.24E+08,123731,,,
-10.9775,0.429018,1.28E+08,127515,,,
-10.8896,0.426852,1.31E+08,131371,,,
-10.8016,0.424686,1.35E+08,135302,,,
-10.7137,0.42252,1.39E+08,139306,,,
-10.6223,0.420354,1.44E+08,143548,,,
-10.5308,0.418188,1.48E+08,147871,,,
-10.4394,0.416022,1.52E+08,152275,,,
-10.348,0.413856,1.57E+08,156760,,,
-10.2527,0.41169,1.62E+08,161521,,,
-10.1574,0.409524,1.66E+08,166371,,,
-10.0621,0.407358,1.71E+08,171310,,,
-9.96684,0.405192,1.76E+08,176338,,,
-9.86726,0.403026,1.82E+08,181689,,,
-9.76768,0.40086,1.87E+08,187138,,,
-9.66809,0.398694,1.93E+08,192684,,,
-9.5649,0.396528,1.99E+08,198535,,,
-9.4617,0.394362,2.04E+08,204491,,,
-9.3585,0.392196,2.11E+08,210552,,,
-9.25129,0.39003,2.17E+08,216960,,,
-9.14408,0.387864,2.23E+08,223482,,,
-9.03688,0.385698,2.30E+08,230116,,,
-8.92516,0.383532,2.37E+08,237148,,,
-8.81345,0.381366,2.44E+08,244302,,,
-8.70173,0.3792,2.52E+08,251578,,,
-8.58489,0.377034,2.59E+08,259317,,,
-8.46804,0.374868,2.67E+08,267187,,,
-8.3512,0.372702,2.75E+08,275187,,,
-8.22839,0.370536,2.84E+08,283735,,,
-8.10558,0.36837,2.92E+08,292425,,,
-7.97818,0.366204,3.02E+08,301589,,,
-7.85077,0.364038,3.11E+08,310902,,,
-7.71809,0.361872,3.21E+08,320758,,,
-7.58541,0.359706,3.31E+08,330772,,,
-7.44658,0.35754,3.41E+08,341417,,,
-7.30774,0.355374,3.52E+08,352230,,,
-7.16153,0.353208,3.64E+08,363795,,,
-7.01532,0.351042,3.76E+08,375539,,,
-6.8599,0.348876,3.88E+08,388216,,,
-6.69889,0.34671,4.02E+08,401549,,,
-6.53115,0.344544,4.16E+08,415654,,,
-6.35518,0.342378,4.31E+08,430678,,,
-6.16862,0.340212,4.47E+08,446847,,,
-5.96732,0.338046,4.65E+08,464562,,,
-5.74202,0.33588,4.85E+08,484700,,,
-5.45535,0.333714,5.11E+08,510766,,,
-5.25229,0.331548,5.30E+08,529505,,,
-5.0328,0.329382,5.50E+08,549994,,,
-4.8133,0.327216,5.71E+08,570702,,,
-4.62536,0.32505,5.89E+08,588588,,,
-4.43742,0.322884,6.07E+08,606600,,,
-4.24947,0.320718,6.25E+08,624722,,,
-4.06153,0.318552,6.43E+08,642935,,,
-3.87359,0.316386,6.61E+08,661224,,,
-3.68565,0.31422,6.80E+08,679569,,,
-3.4977,0.312054,6.98E+08,697952,,,
-3.30976,0.309888,7.16E+08,716354,,,
-3.12182,0.307722,7.35E+08,734757,,,
